review_id,customer_name,date,rating,review_text,location,business_name,total_spent,tip_amount,tip_percentage,party_size,age_range,gender,ethnicity
rUse_56onI85b4dLRaQaAQ,Customer_4115,2016-10-01 22:52:06,4.0,"Very cool atmosphere in Philly! We came here on a weekend and the wait was going to be over an hour. We came back during the week and there was still a wait for a table but the bar was open. Honestly we probably had more fun sitting at the bar than if we had a table. I got the veggie burger and my BF got a regular bacon cheese burger. He enjoyed his burger and ranked it in his top 5. I enjoyed the veggie burger and it was quite large, but I quite honestly was wishing for more sauciness or some moisture. I would not say that this was the best veggie burger I have had and for the price I was slightly disappointed. I did, however, immensely enjoy the tater tots! They were crispy on the outside and like mashed potatoes on the inside! Whatever sauce they give you to go with it was delicious as well! All-in-all, I enjoyed my dinner at the bar at Village Whiskey. It is a bit pricey, but if you can swing it I don't think you'll be disappointed!",Downtown,Village Whiskey,35.35,7.03,19.9,1,26-35,Female,Asian
iwyJKX7T5X21FdaiEUu7UA,Customer_4387,2014-05-09 01:44:23,5.0,,Downtown,Village Whiskey,61.84,7.82,12.6,2,,Female,Mixed
7twg4ht9CPPCk3Zn84rC-g,Customer_9071,2015-10-12 00:17:03,3.0,"Very accommodating staff. Knowledgeable, large whiskey selection. Outside seating. Food was average. Nothing too special. I had the pulled pork sandwich. It was okay. My date had the veggie burger. I tried some, it was very hearty and full of beans. There's nothing special about the duck fat fries. I was disappointed with them. The pasta was particularly good.",Downtown,Village Whiskey,5.8,0.91,15.8,2,,,Caucasian
Mx5UXomIfCbHQNh7tSkqCw,Customer_7081,2015-07-07 17:35:31,5.0,,Downtown,Village Whiskey,68.3,14.41,21.1,1,46-55,,Native American
DMw2FB_pCDYmYGYEL_8smg,Customer_9374,2010-03-31 18:10:43,2.0,"Went on a Wednesday night 7:30-11:00m and am sorry to say, it was a total disappoint. The girl at the front door, was unfriendly and unhelpful the bar staff had attitude and when I asked a server on a table update (since we had been waiting for over 2 hours) he got confrontational. I can't believe we even stayed for the food. 

The place looks cool, but if I'm looking for that kind of service, I'll move back to NY.

Total disappointment...wish it hadn't been .",Downtown,Village Whiskey,69.94,17.48,25.0,2,26-35,,African American
Npme4LIYYGdX2P5Qmo1K0Q,Customer_8836,2013-09-04 21:57:44,4.0,"Came here to grab a drink with the girlies. There were easily available seats at the bar. I asked the waitress to recommend me a spicy whiskey and she brought out a more-than-your-average shot of liquor on ice. I loved it. It went down well and I'll be coming to this bar when I visit Philly again.

Excellent service!",Downtown,Village Whiskey,25.72,0.0,0.0,1,56-65,Non-binary,Other
BZ66sjvvUtInVX9LZ4BXww,Customer_3863,2014-02-27 22:03:44,5.0,,Downtown,Village Whiskey,18.26,3.84,21.0,2,18-25,,
HIzVQYwoN3hnO7Cy7-OFjA,Customer_4452,2010-08-30 17:51:57,4.0,"We went to Village Whiskey today after having waited outside until 12:15 for Frog Burger to not open *groan*.  I had been there once before for Dining Out For Life, and had enjoyed myself.  We ordered everything on the menu that time, and it was more a novelty dining experience than a real one (i.e. we were too drunk to notice anything).   

Today we told them we only had about half an hour, and they had our food out within 10 minutes.   Only downside is the price.  $5 for what are fairly run-of-the-mill fries is highway robbery.  However their burgers are quite tasty, and the service was friendly and accommodating.  If you're looking for a reliably good burger in Rittenhouse-- this would be the place to find it. The ribeye was particularly good.",Downtown,Village Whiskey,19.64,2.6,13.2,4,18-25,Non-binary,Mixed
0Ild4vMH-apyfitsSOnQ6g,Customer_5306,2011-01-09 13:40:12,4.0,"We assumed that a Saturday night would have at least a healthy wait attached with it for this Philly gem. The great thing is instead of holding a buzzer, or waiting to hear your name called over the crowds, VW takes your phone number, and calls you once a table is near available (10-15 minutes).

Upon entering the black curtain, you begin to understand why such seating delays are the norm. I would be very surprised if the place seats more than 60 (including the bar). The intimacy of VW is nice though, and the ambiance was well-receipted. A nice mature energy and vibe is instantly obtained. The bar display with all of their choice whiskey and scotch selections is quite a sight to see.

The whiskey menu is larger than the food menu which is a nice change of pace. It's nice to see condensed menus, of which showcases what is exceptional, instead of having 5-6 pages of moderate prepared items. Rumor had it that VW had the best burger on the East Coast, so I was ready to test that theory.

Service was solid (not too outgoing, but efficient) My burger of choice was an adhoc option with a fried egg, bacon, and Rogue bleu cheese. The toppings are very generous, which is good for the appetite, but made it challenging to eat as a burger. The Bleu cheese combined with the rareness of the beef really brought out a great taste. Although I was quite pleased with the burger, I would still rather stick with a few DC burger establishments as my top tier.

The Duck Fat Fries were equally impressive, as the sweet/salty combo is a real treat. The serving portion was perfect, as many places bombard you with starch, which VW only fills a small cup.

The whiskey tastings (1 oz per) were impressive, and the tasting sheet/place holder was very informative.  Although the beer selection is small, the choices by the beverage manager show a great knowledge, and really pair well with the menu.

Prices are very affordable, and I was surprised that they don't charge more for their great product. 

Granted Philly is cheese steak nation, but VW shows a great understanding of Angus beef burger style. The nachos was particularly good.",Downtown,Village Whiskey,12.13,2.24,18.5,4,46-55,,Mixed
36mFRDv4PCVnfhxfgVDkmg,Customer_4449,2012-08-20 16:15:47,3.0,"I'm a fan of Iron Chef, Jose Garcias so we decided to try Village Whiskey. First, let me say, it's very small, so don't expect a spacious place to dine. Although small, It's a nice looking place, cool atmosphere. The appetizers were DELICIOUS!!! We started with the crab cocktail and a horseraddish dip sauce. The crab was whole jumbo lump crab meat with chives finely chopped and mixed in the cocktail, it was served chilled, of course, and it was enough to intimately share. The short-rib cheddar fries were amazing! The short-rib is pulled and spread over a bed of fries topped with a cheddar cheese like sauce. The fries were crisp and crunchy, the short-rib meat was tender and flavourful. The raw Eastcoast oysters were fresh. They're slightly salty served with cocktail sauce and another sauce (???) it was very good. The drinks were awesome. If you're looking for something fruitier and smooth, try the one legged man. The mint julep was stronger than I expected, you can really taste the whisky and hints of mint. The New York sour is sour on top of sour if you like that sort of thing and the Sansome Street Sangria was pretty good with a hint of fruity wines and, once again, the whisky shines through. The featured item fell short for me. My entree was the Burger w/crab slaw, sunny side egg, applewood bacon, tomato and lettuce. The burger to bun ratio was way off. The bun was way to thick and wide. I must have bit the burger about 3 times before I made a dent in the burger. I was unable to taste any of the ingredients on my burger because the bread was so over-powering and thick. The burger and the toppings were sliding off the bun. I had to eat the toppings separate in order to taste them. Our bill was $144.00. I could've saved $100.00 and ate at Bobby Flays. He has the best burgers that I've ever tasted in my life. People fail to understand that a good burger is about having a nice soft reasonably sized bun with well seasoned good quality beef. The burger and the bun should be the same size. I should be able to comfortable open my mouth and,  with the first bite, taste all of the ingredients and toppings. Some chef's get caught up in the prettiness of the bun and the bigger the burger the better it taste... No! That's not it at all... To be honest. I'd rather have a burger from Nifty Fifty than Village Whisky. But it depends on how you like your burgers and I, frankly, am not impressed by size and glazed over-sized shiny buns. IF I go back, it would be for the appetizers only.",Downtown,Village Whiskey,21.61,2.2,10.2,8,,Non-binary,Mixed
0Ild4vMH-apyfitsSOnQ6g,Customer_5581,2011-01-09 13:40:12,4.0,,Downtown,Village Whiskey,24.25,3.47,14.3,5,56-65,Female,Asian
zC74v5qa1jN04T99aeSCtA,Customer_5422,2010-05-24 19:08:39,3.0,,Downtown,Village Whiskey,22.84,6.85,30.0,1,56-65,Prefer not to say,Other
V-qQnO_UTLnWHGAsq9NSPQ,Customer_3450,2013-12-08 17:28:10,3.0,"Food was very good I had the chicken sandwich which was great, however if your drinking here I hope you have time to wait since it takes FOREVER to get a drink. I mean like 30 min to just get a beer.",Downtown,Village Whiskey,42.02,8.62,20.5,2,18-25,Female,Other
eHS02vM2CU0F9s_ik8Uwbw,Customer_9470,2013-10-28 22:54:38,5.0,"Burgers, staff and mgmt. and Whiskey selection all amazing!",Downtown,Village Whiskey,26.46,2.86,10.8,2,36-45,Prefer not to say,Native American
ze3gf6OkHQKFBp2wSctnhQ,Customer_1781,2014-02-23 23:56:59,3.0,"disclosure: review is for food only and not on the whiskey unfortunately

a friend took me here expressing this was the best burger in all of philly. 

service was efficient and there wasn't a wait at all that tuesday evening at 6pm. we were bummed they didn't have a happy hour. the burger portion was super generous and i had trouble eating it without my utensils. the quality of the ingredients was great but i still felt as if something was missing.. wish there was an extra sauce or dressing element to make it a bit juicer though the meat was far from dry. it was just missing something for me. there was a long list of add on's (at a cost) that maybe i should have splurged on? it was pretty dark in there and i was too lazy to tackle that part of the menu. i was uncomfortably full after so i'd probably share a burger if there is ever a next time.

it was a decent burger but not worth any potential long wait and definitely out of my normal price range for a burger. this place left me really missing home/in n'out...",Downtown,Village Whiskey,29.97,7.44,24.8,3,65+,Female,Caucasian
mU8lwM7jYKCCSar1R1CeGA,Customer_2577,2015-06-08 17:37:31,5.0,"Had the Kentucky Brown, deelish!! My friend had the duck fat fries that looked amazing and he had one of the burgers that was also outstanding he said. The risotto was particularly good.",Downtown,Village Whiskey,19.99,4.88,24.4,5,36-45,Non-binary,Mixed
