review_id,customer_name,date,rating_out_of_10,review_text,location,restaurant_name,total_spent,tip_amount,tip_percentage,party_size,age_range,gender,ethnicity
Zc9QIp17ibdJ1LILRsZ94A,Customer_3486,2015-09-24 20:38:52,4.0,Luke does the room service for the Hilton. I wouldn't recommend ordering room service. It was below average and I found the gumbo to be very bitter.,Midtown,Luke,63.22,18.66,29.5,3,56-65,Non-binary,Asian
D37XWqaXDrRfScKMJ8-5Dw,Customer_9700,2011-11-02 04:15:12,10.0,"Being a restaurant manager/chef, I feel that this restaurant is really taking the critiques from the previous reviews and is doing a great job to step up their front of house service. The wait staff were on their game tonight and really made for an enjoyable evening. Our waiter was their to suggest items my friends did not understand. (And honestley, it is extremely refreshing to feel that the waiter/waitress is knowledgable in what they are serving.) And there was a hostess, or a floor manager (I could not tell), that came by to make sure our glasses were filled up and to check to make sure everything was delicious.

As for the kitchen...... They know what they are doing!

I ordered the ""Choucroute garnie Maison"" that was basically the Pork Lovers Dish! This dish was nothing short of nirvana on your taste buds!!!!!! And it is true, you DO get a flinstone's-sized pork shank to acompany the lucios pork belly and flavorful bratwurst. The sauerkraut was extremely suprizing as well because it didnt have that usual strong tang that you normally find. Instead it tasted smooth and had just the right notes to accompany everything with it. 

My wife ordered the Ribeye with Frittes, which came out as good as any good ribeye should come out. Correct doneness, with lots of flavor. The fries were seasoned well and handmade which was a plus.

The only thing that I was not extremely satisfied with, was the Crab Bisque. I felt that even though the flavors were still prevalent in the soup. I did not get the creamy texture that one usually associates with a bisque.

Overall, I think Luke is doing a great job both service and food! If you crave something different aside from that good ole cajun food. Then try this German-inspired restaurant. You wont regret it!!!",Midtown,Luke,16.7,3.41,20.4,8,,Male,African American
d9KvYbj6hk2sGiZcoA0erg,Customer_6918,2015-02-03 10:46:05,10.0,,Midtown,Luke,38.66,13.53,35.0,3,,Female,African American
AIbshYrr5-A2JXF_CDQQPQ,Customer_5243,2010-11-22 17:33:40,8.0,"I spent a great birthday happy hour here with the usual suspects last week. Our server was attentive, fast, and funny (albeit non-intentionally). The martinis were fantastic and the oysters were fresh, fresh, fresh! But...take it to the bridge!

Pros:

Service - wonderful
Bar options - excellent
No waiting!
Oysters on the 1/2 shell? Tasty, tasty, with no BP aftertaste.

Cons:

The shucker removed perhaps 4 out of 12 of the oysters from their shell. Not the seamless experience I wanted, and it stopped me from ordering an additional dozen. I was also surprised there wasn't a different type of dipping sauce, like a mignonette offered. I'm happy to make my own cocktail sauce, but I was surprised...
The gumbo? For me, it was odd - all roux, with not much seafood, chicken or sausage. And, rice seemed like a practice batch of risotto was used - it was gummy and crunchy.

I'm ready to go back and get more oysters, but maybe with a different shucker working....",Midtown,Luke,,7.84,16.2,1,65+,Male,African American
KUPvn37G6vLXmbWFpTnanw,,2017-10-13 11:53:05,10.0,"Quick and tasty, everything tasted like it was from an NJ diner, with a New Orleans twist. It was fun to look at their murals on the walls too.",Midtown,Luke,41.41,6.98,16.9,2,56-65,Non-binary,Caucasian
11u_gwOtj_imVEBEsdkXOw,Customer_9827,2014-03-14 15:42:48,6.0,,Midtown,Luke,27.62,4.47,16.2,4,56-65,Non-binary,Hispanic
_MCKbo5YC-04gHr4MtxuHA,Customer_9413,2018-03-17 14:15:34,10.0,,Midtown,Luke,97.54,17.56,18.0,2,18-25,,
EvTvx6JVvZk3vpWQZfD_nw,Customer_5536,2015-08-09 14:24:00,8.0,,Midtown,Luke,,11.4,21.9,2,65+,Female,Mixed
-NIn1Pozli8HETBoNl5b6Q,Customer_8084,2014-10-28 20:37:47,8.0,"If I had to choose my deathbed meal, it would probably be shrimp & grits. I'd like to think I've become somewhat of a connoisseur of my favorite dish. Luke's s&g are pretty darn good, and the lunch size is perfect. The crab bisque is also delicious. We had a table right by the kitchen and it was so fun to watch them whip everything up. The chef even sent us over an appetizer which consisted of pork belly, pecans, brussel sprouts, pomegranate seeds, and who knows what else- it was an amazing combination of flavors and we couldn't get enough!",Midtown,Luke,,2.84,15.9,6,46-55,,Native American
fEZjfg0K8VRawjnhtGcJVQ,Customer_5241,2014-07-17 03:35:18,10.0,"One of the best dinners I've had in a while!! Great atmosphere and love that I could see the cooks in action!! Had champagne and some great appetizers then the best burger ever!!! The Luke Burger was huge and on point! Had a Stella on draft with it which made it even better! I went with a group of friends and it's definitely a spot to go for big groups! Made reservations, which made it easier to be seated and the server was funny and knowledgable about the menu items!",Midtown,Luke,46.3,8.77,18.9,2,,Non-binary,
KuqxXKoxVZ3spn5G6TKjUA,Customer_3500,2016-10-03 05:49:24,8.0,,Midtown,Luke,,10.73,21.7,3,,Female,Native American
L4dHXDDlnzB7Ftrskcoo8Q,Customer_9848,2011-01-13 23:23:17,4.0,"I was really excited to try Lüke when we were in New Orleans and was sadly disappointed. I was extremely excited when I saw Jaeger Schnitzel on the menu; I haven't had good Jaeger Schnitzel since the last time I was in Germany. When my meal came out it was schnitzel on a bed of lettuce and tomato slices. Umm, interesting. I told them that I was really looking forward to having some jaeger sauce and they told me that they would whip something up for me. I was happy about that and thought that our waiter was extremely friendly about it. But...when the sauce came out it was some kind of EXTREMELY salty sauce with a bacon flavor to it, not the creamy mushroom sauce that I was thinking that it was going to be. My husband's friend ordered a burger medium-rare and it came out well done, so he had to send it back. 
I feel bad because I try not to be one of those picky, awful customers that you hear horror stories about, but our meals were not what we had ordered. I'm only giving it two stars because the staff was so nice about everything and the manager came out to apologize about the mix-up, otherwise I'd give it one star.",Midtown,Luke,33.37,6.7,20.1,1,18-25,Non-binary,Mixed
zvdzLSgfVwXxnSQwhvKeYA,Customer_4817,2012-05-06 01:24:34,10.0,"The flamenkuche and the croque madame were a real treat. A real tribute to charcuterie. Pork fat rules.

The raw oysters were very fresh. They tasted like they just came out of the sea. It doesn't get any fresher than this.",Midtown,Luke,,0.0,0.0,3,,Non-binary,Caucasian
zw5PvprN4qwNhLsboflfkA,Customer_8273,2013-12-30 00:06:34,8.0,"Warm, welcoming ambiance to accompany a delicious meal of oysters, crab bisque, shrimp gumbo and the famed Luke Burger. Left feeling full and satisfied. There's also a great selection of wines by the glass and some excellent house-brewed beer. Coming from New York, I found the prices reasonable.",Midtown,Luke,,9.91,18.1,2,,Female,Other
Q2vAintjDBX8qZ82rxoXoA,Customer_3042,2018-04-15 23:42:14,10.0,"One of my favorite spots in NOLA.  Everything is fresh and seasoned so well. Would recommend making reservations ahead of time. I've tried lots of different things here (cocktails, starters, and entrees)... Never disappoints!",Midtown,Luke,,4.63,27.5,3,,,Hispanic
eqNboMCaq7AWKGiN8qjMjw,Customer_6191,2017-03-05 03:16:53,2.0,,Midtown,Luke,21.79,3.38,15.5,2,26-35,Male,Mixed
FaC-_S-uK5VCLH9IYGYnqQ,Customer_7881,2013-02-07 03:42:14,,,Midtown,Luke,17.22,3.61,21.0,5,,Male,Mixed
bzdVUKCDrrMmVpR0m3w8Ow,Customer_4757,2015-01-22 02:13:06,6.0,"Nice place. The service is very friendly & very fast. The best part of our meal was the chocolate pecan tart for dessert.

The food was okay. Not fabulous. And when we ordered we specifically requested our food not come immediately after our starters.. It did. Maybe we were too full to enjoy them, I don't know. But I feel strongly that when a request like that is made... It's not difficult to honor. I was disappointed. We had the Mahi & Wild Boar Ragout, again, average food. The kale with the Mahi was DELISH though.",Midtown,Luke,,0.0,0.0,2,65+,Prefer not to say,
hQZLwzQiuqsjfbq4D_48qQ,,2014-02-24 03:58:18,4.0,,Midtown,Luke,,8.35,19.3,4,,,Caucasian
Z38f6EDt0vMHYbbzf9rTBQ,,2014-05-27 20:21:23,8.0,"I really wanted to try out this place while in town and last minute was able to slide in.  It is crowded.  It is expensive.  It is good and it was worth coming by.  Food was tasty, plentiful, and varied.  Service was attentive, quick, and professional.

The best?  The crawfish bisque - WOW!  The worst? I couldn't finish my meal :-( but the dessert was so worth leaving food on my plate, even if that is a rare thing for me.",Midtown,Luke,16.47,2.01,12.2,1,,Non-binary,Mixed
9TqoTaXg00CPcbD7x_4LGA,Customer_3480,2015-06-22 15:16:27,10.0,"Luke's was by far one of the best restaurants we visited hands down in our stay in New Orleans! Food was superb, there is not one thing on that menu that won't blow your socks off and taste buds away! Every bite of everything is just bursting with flavor! A little on the pricey side especially compared to most places but Luke's will not disappoint and is more than worth your money! Customer service here was a real taste of souther hospitality, oh and by the way they also had amazing drinks! This is a must go!",Midtown,Luke,21.34,3.8,17.8,2,,Female,Mixed
Vo623MFKsy8PRYva8Qp6gg,Customer_7114,2016-11-10 16:52:42,10.0,"Great restaurant. Right across the street from our hotel. Fantastic happy hour. 75 cents raw oysters that were very fresh and clean. The liver pate is to die for. Best food in town. 

Happy hour starts at 3 here, then go across the street for more happy hour( more oysters and other great appetizers). Finish off the happy hour hopping down the street till 8 at the Marriot. Then you will be all set for dinner back here.",Midtown,Luke,57.42,20.1,35.0,4,56-65,Non-binary,Caucasian
wdtRjcGfh9yhzSA9qLkUvA,Customer_7679,2014-01-18 20:25:24,,,Midtown,Luke,,5.72,21.9,4,,,African American
evFrUWS8NWIY4r_W7NyefQ,Customer_2841,2010-01-12 16:59:00,,,Midtown,Luke,,9.87,35.0,4,46-55,,
p6o2u4rbCIIG1kdWTDvlfQ,Customer_5208,2017-04-21 17:36:26,10.0,"The food was the best that I have had in New Orleans. Service was outstanding!! Try the chicken, burger or if you like fish they have lots to pick from. The fried Brussel sprouts we great. Can go wrong with this restaurant.",Midtown,Luke,43.72,6.06,13.9,5,65+,,Mixed
G6XAwXBYHw_VbRgulNbYqw,Customer_4215,2015-02-03 23:32:37,6.0,"Luke is in the Hilton New Orleans.  It was late, raining, so stopped in for dinner.  I was impressed by the number of people that came in that weren't staying at the hotel.  The service was good, food was okay - but not particularly special.  Breakfast was better than dinner.",Midtown,Luke,19.85,4.79,24.1,2,,Female,African American
B42g5xZQAgw0IQojbAZUXQ,Customer_2724,2014-12-17 22:45:48,10.0,"Was visiting NoLa and happy I came to Luke everything was awesome!!! Great seafood, definitely a must when in NoLa",Midtown,Luke,37.92,11.02,29.1,1,36-45,Female,Native American
NyA5da5gU5HdYHHoL98j7A,Customer_5370,2014-04-01 15:42:28,6.0,"Being a local, I have to give Luke 3 stars... Ok 3 & 1/2 if I could. I love the atmosphere and the food is pretty good, but I wouldn't ever go out of my way to eat here. I've been several times with high hopes since I'm a Besh fan but haven't ever really been impressed. 

I think there are better places in the city where you can get similar food. It's one of the better places in the CBD I suppose, but not city-wide. 

To sum it up, food is good but not amazing. And they do have a great happy hour!",Midtown,Luke,57.41,8.57,14.9,4,,Non-binary,Other
